ptype,adapter,human_readable_profile,layer,target_module,matrix_rows,matrix_columns,rank,lora_alpha,scale,a_norm,b_norm,effective_update_frobenius_norm,effective_update_spectral_norm,spectral_to_frobenius_ratio
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,18,v_proj,1024,4096,16,32.0,2.0,2.46685856292467,0.3387500470460151,0.4529371634769101,0.24326960460025845,0.5370934960002678
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,down_proj,4096,14336,16,32.0,2.0,2.903194174525653,0.7143412993708215,1.2951758160968654,0.9821642444883246,0.7583250337766261
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,gate_proj,14336,4096,16,32.0,2.0,2.598575627377277,1.5307779920513396,2.721910294548144,2.4588645499514232,0.9033598773906735
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,k_proj,1024,4096,16,32.0,2.0,2.49219225699164,0.38139580536419543,0.5270507284718976,0.3426305572496717,0.650090283041779
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,o_proj,4096,4096,16,32.0,2.0,2.4960142181792504,0.7284354448260165,0.946833303456588,0.44822861566277866,0.4733976023302499
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,q_proj,4096,4096,16,32.0,2.0,2.4881763465871485,0.7487508892789638,0.9882775733109023,0.5575913996042745,0.56420525433583
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,up_proj,14336,4096,16,32.0,2.0,2.55510806351312,1.3876508808657277,2.018757292444567,1.4426632017575665,0.7146293450712973
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,19,v_proj,1024,4096,16,32.0,2.0,2.480564704221779,0.33010320202667576,0.48957257692450246,0.38026376121423927,0.7767260241638906
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,down_proj,4096,14336,16,32.0,2.0,2.8924246544919217,0.6995616531903811,1.3369903009854196,1.0771303636470828,0.8056381283044396
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,gate_proj,14336,4096,16,32.0,2.0,2.608201431203529,1.5457366784749569,2.4000834147075496,1.9096015069120211,0.7956396411933484
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,k_proj,1024,4096,16,32.0,2.0,2.4981829492699097,0.3970078038936228,0.5778997735541709,0.4380545188755928,0.7580112312235241
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,o_proj,4096,4096,16,32.0,2.0,2.5078292809991813,0.7425598004319673,0.9691715317036438,0.501207178775909,0.5171501250092122
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,q_proj,4096,4096,16,32.0,2.0,2.4917934031427826,0.7501551045898447,1.0411758115201037,0.7084922335041539,0.6804731973841806
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,up_proj,14336,4096,16,32.0,2.0,2.596051610594446,1.4836687198166985,2.067586263325419,1.2301593129123323,0.5949736341030799
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,20,v_proj,1024,4096,16,32.0,2.0,2.4790586362023435,0.33618252311684466,0.47490308621560384,0.34123821699300344,0.7185428498943948
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,down_proj,4096,14336,16,32.0,2.0,2.8689028228162856,0.6734506249431382,1.3932698590986055,1.2162958046905863,0.872979341904005
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,gate_proj,14336,4096,16,32.0,2.0,2.587283312860286,1.4832265268124851,2.3685113167281853,1.969182886753128,0.8314010884580946
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,k_proj,1024,4096,16,32.0,2.0,2.470131460648294,0.37262087688044465,0.5086029950102927,0.3446217552570832,0.6775849899391745
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,o_proj,4096,4096,16,32.0,2.0,2.4815739870391753,0.7229978514722474,0.9579550791733519,0.5303501302299536,0.5536273482547935
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,q_proj,4096,4096,16,32.0,2.0,2.4607506635793266,0.7219211684122816,0.9769329796617894,0.6582473579285004,0.673789678137781
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,up_proj,14336,4096,16,32.0,2.0,2.551191081024985,1.37895043212397,2.0390261729971986,1.5078642664232662,0.7395021635287944
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,21,v_proj,1024,4096,16,32.0,2.0,2.4700499541462646,0.33867894365261375,0.4508129363268504,0.2772288460108283,0.614953173858859
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,down_proj,4096,14336,16,32.0,2.0,2.8790746543148105,0.68400668441482,1.2722356394152436,0.9826886054875958,0.7724108451632969
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,gate_proj,14336,4096,16,32.0,2.0,2.607502081350731,1.5053674399190313,2.4874148684718014,2.0965591410245517,0.842866691680033
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,k_proj,1024,4096,16,32.0,2.0,2.4910445891196176,0.3765317580862739,0.5125127048208541,0.3073684275361219,0.5997284060373895
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,o_proj,4096,4096,16,32.0,2.0,2.5102341191428827,0.7355613561423343,0.9993861822569672,0.6025699119026448,0.6029400071770343
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,q_proj,4096,4096,16,32.0,2.0,2.4850035245812463,0.7394606368499892,0.9673033062669657,0.5095565049768579,0.5267804851648316
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,up_proj,14336,4096,16,32.0,2.0,2.587076973118044,1.4481075494852598,2.0248749411955096,1.2152970941654804,0.6001837789784464
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,22,v_proj,1024,4096,16,32.0,2.0,2.5001233661059876,0.3380437068562786,0.5103684609665285,0.3777856754151856,0.7402214366846659
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,down_proj,4096,14336,16,32.0,2.0,2.9069210430690915,0.703253549648481,1.3523432204317802,1.0818963551524459,0.8000161044967673
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,gate_proj,14336,4096,16,32.0,2.0,2.6548798546658947,1.5727799226341264,2.4957097688361936,1.8900007621463024,0.7572999015136496
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,k_proj,1024,4096,16,32.0,2.0,2.480188066694325,0.37085688533647976,0.49074327560196385,0.2642774281658193,0.5385248077859993
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,o_proj,4096,4096,16,32.0,2.0,2.4935875967095353,0.7184271250634895,0.9752015279567052,0.6173089359195355,0.6330065306736695
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,q_proj,4096,4096,16,32.0,2.0,2.4693802641953746,0.6932730271405432,0.9319097305927924,0.5987533202174186,0.6425014146343859
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,up_proj,14336,4096,16,32.0,2.0,2.5778055398263717,1.391982270305546,2.115484926691945,1.6210782922453328,0.7662915825074054
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,23,v_proj,1024,4096,16,32.0,2.0,2.4840524766309384,0.33830372680460064,0.4729275180938381,0.29370334911068563,0.6210324793415999
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,down_proj,4096,14336,16,32.0,2.0,2.9147866045623196,0.7131841253272,1.3818518882798714,1.114999234828284,0.8068876587173424
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,gate_proj,14336,4096,16,32.0,2.0,2.6104902119863107,1.5245807621690988,2.502138314721355,2.1083566586667173,0.8426219471010776
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,k_proj,1024,4096,16,32.0,2.0,2.4928023225217357,0.3801625926281917,0.5116436711437345,0.3122591343348548,0.6103058670438098
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,o_proj,4096,4096,16,32.0,2.0,2.5300615056625695,0.767862538699964,1.1009383612223627,0.7294120525732344,0.6625366853084984
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,q_proj,4096,4096,16,32.0,2.0,2.48276966472965,0.7290853001991509,0.9572642358497606,0.4845674225889627,0.5062002782949617
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,up_proj,14336,4096,16,32.0,2.0,2.604750372511819,1.4695166388348795,2.038618753793316,1.1494157787131556,0.5638208598711284
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,24,v_proj,1024,4096,16,32.0,2.0,2.5452116932018067,0.3507752396741799,0.6267051604419878,0.5391802244150656,0.8603411276122338
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,down_proj,4096,14336,16,32.0,2.0,2.9276573563239965,0.7309234350764273,1.326068916784686,0.9802832706650214,0.7392400638135086
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,gate_proj,14336,4096,16,32.0,2.0,2.638992623139221,1.5347498024143191,2.753589224268079,2.4389862694756905,0.885748044036593
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,k_proj,1024,4096,16,32.0,2.0,2.505038752393768,0.40743405565899843,0.5507516836232501,0.29325538363733233,0.5324638895483397
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,o_proj,4096,4096,16,32.0,2.0,2.515961676593621,0.7348815612966045,0.9916388914095889,0.5722183223572761,0.5770430418918752
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,q_proj,4096,4096,16,32.0,2.0,2.475118570058619,0.7668187712264084,0.997645154650286,0.5266060459123554,0.5278490487902501
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,up_proj,14336,4096,16,32.0,2.0,2.610127559698531,1.4740145229213422,2.1853132219036335,1.5256100763400047,0.6981196384338172
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,25,v_proj,1024,4096,16,32.0,2.0,2.474469768478053,0.36045675284911505,0.5694149022386066,0.4659043787550625,0.8182159914034544
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,down_proj,4096,14336,16,32.0,2.0,2.939228919812412,0.7421725095455549,1.3418192549960384,0.9451228786309419,0.7043593055561961
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,gate_proj,14336,4096,16,32.0,2.0,2.6450573791696796,1.5528352463117518,2.81081800365199,2.4698473417615965,0.8786934403268432
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,k_proj,1024,4096,16,32.0,2.0,2.485430917874826,0.38482159082286227,0.5175983970142453,0.286556717642378,0.5536275214439882
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,o_proj,4096,4096,16,32.0,2.0,2.496872869327778,0.7182473795310855,0.9612039915720975,0.5577424907092078,0.5802540309856515
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,q_proj,4096,4096,16,32.0,2.0,2.488014871119609,0.7593194460910605,0.9779604422310207,0.44891723606952383,0.4590341456402972
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,up_proj,14336,4096,16,32.0,2.0,2.5945637738297176,1.4356677314780826,2.1978850557402176,1.6686573203140944,0.7592104582339559
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,26,v_proj,1024,4096,16,32.0,2.0,2.508931573553364,0.3562760660542798,0.5736876749134111,0.4337920572637212,0.7561467262290325
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,down_proj,4096,14336,16,32.0,2.0,2.912554228803168,0.7103250570004384,1.3016228071132163,0.9738651211840058,0.7481930370779821
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,gate_proj,14336,4096,16,32.0,2.0,2.6404200740175723,1.5918741148164035,2.650463455567813,2.2006841208279813,0.8303016275153755
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,k_proj,1024,4096,16,32.0,2.0,2.4949648207461848,0.3877315124312745,0.535356453945092,0.352222812610598,0.6579220443034449
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,o_proj,4096,4096,16,32.0,2.0,2.5210911206398703,0.7324659122041826,1.0323146603015927,0.6662870274571201,0.6454301707412187
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,q_proj,4096,4096,16,32.0,2.0,2.4982663678744954,0.7503372834509916,1.0148361449199967,0.6439643860439311,0.6345501086726638
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,up_proj,14336,4096,16,32.0,2.0,2.6004267927816422,1.4732264491971032,2.2892241942581393,1.753913994481078,0.7661608674590575
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,27,v_proj,1024,4096,16,32.0,2.0,2.5217703230323893,0.35685853349859775,0.6162161728909105,0.5122371117704622,0.831262038072383
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,down_proj,4096,14336,16,32.0,2.0,2.9025686751679642,0.7034663215790641,1.3575531841696271,1.043737705691999,0.7688374333049948
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,gate_proj,14336,4096,16,32.0,2.0,2.6882707831721575,1.6229972757345685,2.6646011170480053,2.0969099360876577,0.786950783241708
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,k_proj,1024,4096,16,32.0,2.0,2.4927855297481605,0.3712366785712776,0.48879368743066826,0.25990495011762077,0.531727304998157
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,o_proj,4096,4096,16,32.0,2.0,2.51783251838242,0.731983178993361,0.9927133980902587,0.5794159410681625,0.5836689040188429
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,q_proj,4096,4096,16,32.0,2.0,2.490625889343312,0.7512389577864252,0.9767343139842415,0.48907466594842236,0.5007243617288468
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,up_proj,14336,4096,16,32.0,2.0,2.6167250327163423,1.495284859245008,2.3929225604766002,1.8887922544796627,0.7893244376882261
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,28,v_proj,1024,4096,16,32.0,2.0,2.472235302425259,0.35343196696000784,0.4981746315150555,0.3476188217366972,0.6977850732372985
18,ptype_18,Openness high; Conscientiousness low; Extraversion low; Agreeableness high; Neuroticism low,29,down_proj,4096,14336,16,32.0,2.0,2.870243761523524,0.6833348229023728,1.4219315286395229,1.1985392268182082,0.842895176510326
