representation,prompt_group,pooling_rule,layer,factorial_model,exposure_covariates_added,profile_disjoint_folds,reconstruction_rmse,explained_variance
activation,naturalistic_behavioral,mean_tokens,31,through_third_order,True,8,1.5074441916010834,-65.77480826961666
logits,ipip_stems,final_token,32,main_effects,False,8,0.48781373263257516,-0.14357699064731455
logits,ipip_stems,final_token,32,main_effects,True,8,0.5524585255478368,-0.46675211885617673
logits,ipip_stems,final_token,32,main_plus_two_way,False,8,0.6077628665612764,-0.775111705457945
logits,ipip_stems,final_token,32,main_plus_two_way,True,8,0.8421285532879532,-2.4081142873840453
logits,ipip_stems,final_token,32,through_third_order,False,8,1.2735165055511763,-6.794109813101312
logits,ipip_stems,final_token,32,through_third_order,True,8,3.7724087432667526,-67.39035368946573
logits,neutral_controls,final_token,32,main_effects,False,8,0.3890472725835078,-0.11297469493015089
logits,neutral_controls,final_token,32,main_effects,True,8,0.43685371338033796,-0.40330671523218364
logits,neutral_controls,final_token,32,main_plus_two_way,False,8,0.4853768104869325,-0.732361753949978
logits,neutral_controls,final_token,32,main_plus_two_way,True,8,0.6084252489272137,-1.7220430973467162
logits,neutral_controls,final_token,32,through_third_order,False,8,1.1009573545240245,-7.912951307905173
logits,neutral_controls,final_token,32,through_third_order,True,8,2.8385760508339164,-58.24907965716571
logits,naturalistic_behavioral,final_token,32,main_effects,False,8,0.3374251532141659,-0.2521839851792982
logits,naturalistic_behavioral,final_token,32,main_effects,True,8,0.36197174349657923,-0.4409953415921857
logits,naturalistic_behavioral,final_token,32,main_plus_two_way,False,8,0.4184009200823866,-0.9253003924044574
logits,naturalistic_behavioral,final_token,32,main_plus_two_way,True,8,0.5308980012234358,-2.0998124490991517
logits,naturalistic_behavioral,final_token,32,through_third_order,False,8,0.9222799163954022,-8.354891193776865
logits,naturalistic_behavioral,final_token,32,through_third_order,True,8,2.4614051193362774,-65.63147644149693
