representation,prompt_group,pooling_rule,layer,subset,profiles,pairs,target,pearson_r,spearman_rho
weights,all,none,24,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.016571719036924143,0.01756751494382679
weights,all,none,24,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.042804556536530786,-0.04221624774804649
weights,all,none,24,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04557084581924324,-0.038579794834912653
weights,all,none,24,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.03903336247936527,-0.02733408484467973
weights,all,none,24,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05698172765076444,-0.03289222471140538
weights,all,none,24,exposure_quartile_1,8,28,row_weighted_continuous,0.06087873678060676,0.09085933223864258
weights,all,none,24,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.29643620849214225,0.30651340996168586
weights,all,none,24,exposure_quartile_2,8,28,row_weighted_continuous,-0.25083276781328284,-0.2627257799671593
weights,all,none,24,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.10950790868881437,-0.10946907498631636
weights,all,none,24,exposure_quartile_3,8,28,row_weighted_continuous,-0.04150499102054992,-0.042692939244663386
weights,all,none,24,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.08309362110068591,-0.12807881773399013
weights,all,none,24,exposure_quartile_4,8,28,row_weighted_continuous,0.11354477629522915,0.03721948549534756
weights,all,none,24,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.0362610189307075,-0.046524356869184456
weights,all,none,24,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.1944057324449767,-0.17625726023516075
weights,all,none,24,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10697767607891066,-0.09610831157792485
weights,all,none,24,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1176291725838583,-0.13327788517735914
weights,all,none,24,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.054996327212245795,-0.08172608610948762
weights,all,none,25,all_32,32,496,row_weighted_continuous,-0.0014016359570939163,-0.00428878254866442
weights,all,none,25,all_32,32,496,unique_tuple_weighted_continuous,0.052439070420922745,0.05389767736428345
weights,all,none,25,rows_ge_1000,30,435,row_weighted_continuous,-0.030948738183295653,-0.03206606437617449
weights,all,none,25,rows_ge_1000,30,435,unique_tuple_weighted_continuous,-0.00020862989699000145,0.004241205825024747
weights,all,none,25,rows_ge_10000,30,435,row_weighted_continuous,-0.030948738183295653,-0.03206606437617449
weights,all,none,25,rows_ge_10000,30,435,unique_tuple_weighted_continuous,-0.00020862989699000145,0.004241205825024747
weights,all,none,25,rows_ge_50000,22,231,row_weighted_continuous,0.03243148347454804,0.054022663992678986
weights,all,none,25,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.019901168996029034,0.01333943417901439
weights,all,none,25,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04661835782539045,-0.04604844300959304
weights,all,none,25,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.047829072541090034,-0.04162391051664094
weights,all,none,25,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.044127032269923226,-0.032584009931365135
weights,all,none,25,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.06034208408773378,-0.037343645210542085
weights,all,none,25,exposure_quartile_1,8,28,row_weighted_continuous,0.07056397392779534,0.10727969348659004
weights,all,none,25,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.30580715068024367,0.3251231527093596
weights,all,none,25,exposure_quartile_2,8,28,row_weighted_continuous,-0.2578375069395313,-0.2796934865900383
weights,all,none,25,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.10930055708690196,-0.10837438423645321
weights,all,none,25,exposure_quartile_3,8,28,row_weighted_continuous,-0.08978102107482869,-0.11330049261083742
weights,all,none,25,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.11000039816087107,-0.17952928297755882
weights,all,none,25,exposure_quartile_4,8,28,row_weighted_continuous,0.09246846789643172,-0.0016420361247947454
weights,all,none,25,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.06103289138385454,-0.08210180623973727
weights,all,none,25,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.20249912770236167,-0.18647724283083397
weights,all,none,25,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.11278563457368072,-0.10307004229656162
weights,all,none,25,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1297918829295038,-0.14869846693341723
weights,all,none,25,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.06347312617161872,-0.09164681023243267
weights,all,none,26,all_32,32,496,row_weighted_continuous,-3.059403137346817e-05,-0.00401283556667473
weights,all,none,26,all_32,32,496,unique_tuple_weighted_continuous,0.05303351177725567,0.0532483267149328
weights,all,none,26,rows_ge_1000,30,435,row_weighted_continuous,-0.029104119535990427,-0.031030109179122863
weights,all,none,26,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0007337560604778843,0.004420814156402118
weights,all,none,26,rows_ge_10000,30,435,row_weighted_continuous,-0.029104119535990427,-0.031030109179122863
weights,all,none,26,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0007337560604778843,0.004420814156402118
weights,all,none,26,rows_ge_50000,22,231,row_weighted_continuous,0.03416223675607261,0.05475865963122335
weights,all,none,26,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.01842641995759983,0.014595299752721044
weights,all,none,26,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04425198819734836,-0.04493842170122763
weights,all,none,26,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.046577091298050585,-0.04098513724571408
weights,all,none,26,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04124104981983402,-0.03065024757066823
weights,all,none,26,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.058444722704456574,-0.03546695966096375
weights,all,none,26,exposure_quartile_1,8,28,row_weighted_continuous,0.08311713549067026,0.14285714285714285
weights,all,none,26,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.3164805738180389,0.350848385331144
weights,all,none,26,exposure_quartile_2,8,28,row_weighted_continuous,-0.24188426282218292,-0.22495894909688013
weights,all,none,26,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11518580298098184,-0.0870279146141215
weights,all,none,26,exposure_quartile_3,8,28,row_weighted_continuous,-0.10103302011900718,-0.09469074986316366
weights,all,none,26,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.12364165024702461,-0.1691297208538588
weights,all,none,26,exposure_quartile_4,8,28,row_weighted_continuous,0.11900691579950662,0.03721948549534756
weights,all,none,26,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.035834532148492027,-0.046524356869184456
weights,all,none,26,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.19702808064803215,-0.18294173598041
weights,all,none,26,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.1078190759614231,-0.10019630461619411
weights,all,none,26,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12467537571493617,-0.14462227816991113
weights,all,none,26,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05910657369545687,-0.09031305729143249
weights,all,none,27,all_32,32,496,row_weighted_continuous,-0.001105178747846644,-0.003901119325926232
weights,all,none,27,all_32,32,496,unique_tuple_weighted_continuous,0.05234018231135217,0.054625603080850696
weights,all,none,27,rows_ge_1000,30,435,row_weighted_continuous,-0.030112798000852967,-0.031054601224310686
weights,all,none,27,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0002621434787125108,0.005957106848004991
weights,all,none,27,rows_ge_10000,30,435,row_weighted_continuous,-0.030112798000852967,-0.031054601224310686
weights,all,none,27,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0002621434787125108,0.005957106848004991
weights,all,none,27,rows_ge_50000,22,231,row_weighted_continuous,0.035389084924040165,0.05688778987129812
weights,all,none,27,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.016325460683339007,0.017832317607430054
weights,all,none,27,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04516363273949066,-0.045064843263369334
weights,all,none,27,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.046472609271744854,-0.039560506215041744
weights,all,none,27,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04110966610957136,-0.030788944221686338
weights,all,none,27,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05721886107499721,-0.033921319615873066
weights,all,none,27,exposure_quartile_1,8,28,row_weighted_continuous,0.060728473267203216,0.0990695128626163
weights,all,none,27,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.29834378523036,0.31910235358511224
weights,all,none,27,exposure_quartile_2,8,28,row_weighted_continuous,-0.25683559666310357,-0.2545155993431856
weights,all,none,27,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11692759229068339,-0.09742747673782157
weights,all,none,27,exposure_quartile_3,8,28,row_weighted_continuous,-0.09503062509808378,-0.10673234811165844
weights,all,none,27,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.10643437723387209,-0.17296113847837985
weights,all,none,27,exposure_quartile_4,8,28,row_weighted_continuous,0.1217090411869471,0.03721948549534756
weights,all,none,27,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.03254253259173711,-0.046524356869184456
weights,all,none,27,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.19514781302358075,-0.18363790905227367
weights,all,none,27,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10619311345564517,-0.09912168862445103
weights,all,none,27,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12311352209476276,-0.14634566680154054
weights,all,none,27,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.05808381292603547,-0.0916393172383821
weights,all,none,28,all_32,32,496,row_weighted_continuous,-0.0009779851192165678,-0.004961735220708414
weights,all,none,28,all_32,32,496,unique_tuple_weighted_continuous,0.05320637115151927,0.054313761356014865
weights,all,none,28,rows_ge_1000,30,435,row_weighted_continuous,-0.029432417390323474,-0.031164961213639153
weights,all,none,28,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0015501174135996794,0.006539813423098623
weights,all,none,28,rows_ge_10000,30,435,row_weighted_continuous,-0.029432417390323474,-0.031164961213639153
weights,all,none,28,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0015501174135996794,0.006539813423098623
weights,all,none,28,rows_ge_50000,22,231,row_weighted_continuous,0.036016461154817096,0.058061878151833175
weights,all,none,28,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.014885241129236183,0.020118187659417044
weights,all,none,28,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04404995256161176,-0.04424410292848105
weights,all,none,28,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.045435114895729975,-0.0387846466456238
weights,all,none,28,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04055084267310143,-0.029679941781652664
weights,all,none,28,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05606239781045944,-0.03228835204977098
weights,all,none,28,exposure_quartile_1,8,28,row_weighted_continuous,0.06402243117341151,0.07334428024083196
weights,all,none,28,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.30567065618860806,0.29994526546250677
weights,all,none,28,exposure_quartile_2,8,28,row_weighted_continuous,-0.24992289423906522,-0.26053639846743293
weights,all,none,28,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11534221694590281,-0.09852216748768472
weights,all,none,28,exposure_quartile_3,8,28,row_weighted_continuous,-0.10315412704625841,-0.14504652435686918
weights,all,none,28,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.10170383723367338,-0.18828680897646416
weights,all,none,28,exposure_quartile_4,8,28,row_weighted_continuous,0.09389325121414369,-0.0060207991242474
weights,all,none,28,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.05461020397211179,-0.08319649698960044
weights,all,none,28,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.19835849295042016,-0.18475097646368363
weights,all,none,28,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10700702875863571,-0.09797826482909355
weights,all,none,28,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.1274137300903714,-0.14998726191011402
weights,all,none,28,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.060038510183360656,-0.09321284598900027
weights,all,none,29,all_32,32,496,row_weighted_continuous,-0.001618587528337087,-0.0053034728409558024
weights,all,none,29,all_32,32,496,unique_tuple_weighted_continuous,0.05359008144045182,0.05466002269727849
weights,all,none,29,rows_ge_1000,30,435,row_weighted_continuous,-0.030106315922073554,-0.031214965805897627
weights,all,none,29,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0014682902816055008,0.007033736334386394
weights,all,none,29,rows_ge_10000,30,435,row_weighted_continuous,-0.030106315922073554,-0.031214965805897627
weights,all,none,29,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0014682902816055008,0.007033736334386394
weights,all,none,29,rows_ge_50000,22,231,row_weighted_continuous,0.03690980846336447,0.05763936213711326
weights,all,none,29,rows_ge_50000,22,231,unique_tuple_weighted_continuous,-0.013273323987738624,0.020088981483284335
weights,all,none,29,unique_tuples_ge_10,28,378,row_weighted_continuous,-0.04501051225746927,-0.04454249336425662
weights,all,none,29,unique_tuples_ge_10,28,378,unique_tuple_weighted_continuous,-0.04559960550598186,-0.03863378506268144
weights,all,none,29,unique_tuples_ge_25,24,276,row_weighted_continuous,-0.04175566856512032,-0.03119590188496169
weights,all,none,29,unique_tuples_ge_25,24,276,unique_tuple_weighted_continuous,-0.05626110562307979,-0.033004666029308946
weights,all,none,29,exposure_quartile_1,8,28,row_weighted_continuous,0.07256815648778456,0.11220580186097427
weights,all,none,29,exposure_quartile_1,8,28,unique_tuple_weighted_continuous,0.3061783564406441,0.3305966064586754
weights,all,none,29,exposure_quartile_2,8,28,row_weighted_continuous,-0.2677906290328211,-0.2824302134646962
weights,all,none,29,exposure_quartile_2,8,28,unique_tuple_weighted_continuous,-0.11088117467345598,-0.11986863711001641
weights,all,none,29,exposure_quartile_3,8,28,row_weighted_continuous,-0.11600998930725273,-0.12370005473453749
weights,all,none,29,exposure_quartile_3,8,28,unique_tuple_weighted_continuous,-0.12510638092499807,-0.19047619047619047
weights,all,none,29,exposure_quartile_4,8,28,row_weighted_continuous,0.08012104135053695,-0.011494252873563218
weights,all,none,29,exposure_quartile_4,8,28,unique_tuple_weighted_continuous,-0.07231274755514439,-0.09031198686371099
weights,all,none,29,pair_row_ratio_le_2_0,32,181,row_weighted_continuous,-0.1982753772269947,-0.18329589379313135
weights,all,none,29,pair_row_ratio_le_2_0,32,181,unique_tuple_weighted_continuous,-0.10595529136940322,-0.09698662295347378
weights,all,none,29,pair_row_ratio_le_1_5,32,117,row_weighted_continuous,-0.12959727958841016,-0.1459710170990124
weights,all,none,29,pair_row_ratio_le_1_5,32,117,unique_tuple_weighted_continuous,-0.060071934393598404,-0.08887440243372446
weights,all,none,30,all_32,32,496,row_weighted_continuous,-3.6674496342092855e-05,-0.0017829361309597564
weights,all,none,30,all_32,32,496,unique_tuple_weighted_continuous,0.05387596197895358,0.056856387592416666
weights,all,none,30,rows_ge_1000,30,435,row_weighted_continuous,-0.028990652644915692,-0.028669542538163124
weights,all,none,30,rows_ge_1000,30,435,unique_tuple_weighted_continuous,0.0009559414390904812,0.007865736940856084
weights,all,none,30,rows_ge_10000,30,435,row_weighted_continuous,-0.028990652644915692,-0.028669542538163124
weights,all,none,30,rows_ge_10000,30,435,unique_tuple_weighted_continuous,0.0009559414390904812,0.007865736940856084
