ptype_a,ptype_b,ocean_hamming,row_weighted_centroid_distance,unique_tuple_centroid_distance,row_count_difference,row_count_ratio,retained_token_difference,retained_token_ratio,nominal_step_difference,nominal_step_ratio,weight_distance
1,15,3,102.42055288223284,99.25684771031206,161694,9.321873391662377,6347723,10.460065692799724,5053,9.310855263157896,14.396107595613746
1,16,2,85.79470207701935,81.79872259592355,120253,2.975538433736919,2611768,1.5926465813031532,3758,2.974776668418287,15.512331246464639
1,17,1,55.78070264347734,54.51882857060706,55681,1.443874907328428,2838276,1.678940467877972,1740,1.4437643458301455,18.22460665348659
1,18,3,97.53628511903449,99.95892149570828,164941,11.192238769078664,5686824,5.269704730306532,5155,11.187747035573123,14.28715023274814
1,19,2,79.08771536493764,79.83060551434254,153027,6.446382176033029,6045612,7.2126515625626215,4782,6.440273037542662,14.773254548855911
1,20,3,92.11291976045645,93.64804499800458,122462,3.0875865125634996,4222905,2.5104352211515764,3827,3.0866957470010905,15.626305610170371
1,21,2,78.51349337665442,81.60491710768821,153320,6.514314487124155,5657394,5.155781363973935,4792,6.514384349827388,14.770622618489142
1,22,4,140.86150489285043,119.20955734118155,166049,12.014859038142621,6407902,11.490603660962341,5189,11.99364406779661,14.216385273806035
1,23,3,89.10983245297558,94.55479537825839,180638,372.6831275720165,6995830,306.56147630487004,5645,353.8125,13.983860303313435
1,24,3,100.77625026931378,97.80201461600406,60361,1.4998302460190622,796991,1.1135521052612831,1887,1.5,17.76512077277774
1,25,2,82.78138732269012,76.45664570592116,91925,1.5075252313332304,6753678,1.962237158458267,2872,1.5073308602720368,21.84347372692978
1,26,4,116.83062434176126,116.08749223516679,98675,2.1968004463365234,2344522,1.5015875433737045,3084,2.1967403958090803,16.20375111164778
1,27,3,103.03539381943204,96.22924336593508,142666,4.709657288470539,4959972,3.4092117898553154,4459,4.709650582362729,14.919880187176982
1,28,4,111.40101033070961,109.93544261615237,103704,2.3394988375096872,2402563,1.520467652565053,3241,2.3392561983471074,16.494671385736257
1,29,3,98.35600588568676,94.32591168791728,95801,2.1228039332887967,3455416,1.9697211215754795,2994,2.1226096737907763,16.073548648187938
1,30,5,122.25937650504942,127.94307216401695,91663,2.024614077642772,2831828,1.676354827931043,2865,2.024678111587983,16.421242267435744
1,31,4,106.65617354077388,107.43775971054602,87946,1.943849406512267,963330,1.1590862363231464,2749,1.9440247252747254,16.75386040753109
2,3,1,70.44982872420914,64.77515928324776,18311,1.5039493601210954,1581844,2.173622786256427,572,1.5035211267605635,9.38779398597345
2,4,2,81.34233525177086,84.00264915911956,31460,1.5757054496211982,1933296,1.6599014088256918,983,1.575526932084309,11.83970779729786
2,5,3,106.62452691255034,108.06859022031439,28218,2.0677311941879823,1644746,2.280029698162076,882,2.0677966101694913,8.534219596259634
2,6,1,59.95364746290147,59.90146652079251,24210,1.4430333418731471,2382653,1.8132826382730638,757,1.443208430913349,11.22927183954667
2,7,2,88.99072149260348,83.73881626290418,54148,109.73092369477912,2876398,54.99050228996171,1692,106.75,7.347218138410716
2,8,2,76.88704635948973,74.47141445278072,143001,3.6168612524246972,6905760,3.357176941871348,4469,3.6165105386416863,16.839899436546247
2,9,3,104.43078687676139,102.39180049245539,290423,6.314625041174103,13802770,5.711367203313406,9076,6.313817330210773,21.90255777910285
2,10,1,42.465834601633404,45.82131275125839,216281,4.9578560187387914,11681309,4.9872385118617295,6759,4.957259953161593,19.909441986432828
2,11,2,77.86348625971802,75.04904378595593,69029,2.263203162171065,1838398,1.6275094088966895,2157,2.26288056206089,13.425693144646532
2,12,3,94.28844239064954,91.45649306924037,47553,1.8702009296197344,1512807,1.5163738354506338,1486,1.870023419203747,12.703894793463801
2,13,4,108.06087802485028,109.52642914656774,9698,1.1774695311642207,787797,1.2689026151032503,303,1.1774004683840749,10.471796903049361
2,14,2,68.78014747425945,73.39813892284516,12777,1.2338140028547377,1101208,1.3758807293917343,399,1.2336065573770492,10.848146305272103
2,15,3,93.56697404515805,94.28088661786924,35216,2.8124549665465777,2258672,4.366118133776054,1100,2.8092105263157894,8.25646043055564
2,16,2,81.64500267552566,84.00364150304486,6225,1.113915016652637,1477283,1.5042482542426223,195,1.114168618266979,10.253619882490355
2,17,3,112.07194619333475,111.18500156740545,70797,2.2955568568605202,1250775,1.426933167308035,2213,2.2956674473067915,14.306760291682947
2,18,1,50.39907410841552,54.956751899555684,38463,3.37675338317988,1597773,2.1996184401092873,1202,3.375494071146245,7.976362914298123
2,19,2,79.54616139164196,78.29470866940716,26549,1.944905150016016,1956561,3.01062055485848,829,1.9431171786120591,8.995785796646
2,20,3,108.08989173089263,100.81141089708618,4016,1.073491197891886,133854,1.0478764727342962,126,1.0737704918032787,10.468741512917882
2,21,4,124.23300168156533,116.982270047711,26842,1.9654006617752842,1568343,2.1520658825810917,839,1.9654775604142694,8.901951146183112
2,22,2,101.84801575996927,77.95165799216724,39571,3.6249419568822554,2318851,4.79627322481308,1236,3.6186440677966103,7.847573022367846
2,23,3,105.36890165285546,89.1780766170275,54160,112.440329218107,2906779,127.96130159423456,1692,106.75,7.341149255370018
2,24,3,91.18137374525871,91.49957958510467,66117,2.2099147238590198,4886042,2.667776687781644,2066,2.2096018735363,13.569357578442895
2,25,4,116.62779864717429,114.51115485865475,218403,4.996687772206566,10842729,4.701001886216692,6825,4.995901639344262,18.687037465421984
2,26,2,80.16683525048695,72.6489900437549,27803,1.5087838085129743,1744529,1.5954686425861717,869,1.5087822014051522,11.398480871999169
2,27,3,100.63126129681463,91.23549932967741,16188,1.4209267252587239,870921,1.423033263339507,506,1.420965058236273,9.266371006629665
2,28,4,113.12702745989594,105.72691897322287,22774,1.4167551147384987,1686488,1.5756572232951516,712,1.4168618266978923,11.706364665498372
2,29,5,121.49319969764292,121.93039179327862,30677,1.5613768619844088,633635,1.2162817432929398,959,1.5614754098360655,11.258426317791564
2,30,3,85.44184522402446,89.40345378944566,34815,1.6371006112066757,1257223,1.429134094783242,1088,1.6370023419203747,11.735632764252282
2,31,4,100.38722731315544,99.9406077283797,38532,1.7051202283790214,3125721,2.0669176843566897,1204,1.7049180327868851,12.089234342915445
3,4,3,98.8566183897229,101.23599075418716,49771,2.369781202697124,3515140,3.607999525162669,1555,2.368838028169014,11.388671737779497
3,5,2,87.36659562123579,84.1000758696091,9907,1.3748675647041018,62902,1.0489537156945759,310,1.3753026634382566,7.724004928845854
3,6,2,84.77529981105401,91.14749223757602,42521,2.1702490711435254,3964497,3.941392460473502,1329,2.169894366197183,10.760276097146997
3,7,1,59.98284979102789,62.26916748078458,35837,72.96184738955823,1294554,25.2990089346047,1120,71.0,6.379187233721489
3,8,3,92.98565429416439,86.42699153216965,161312,5.439576166230907,8487604,7.29723629834623,5041,5.4375,16.48370408482686
