representation,prompt_group,pooling_rule,layer,transformation,interaction_order,energy
activation,neutral_controls,mean_tokens,11,common_pc1_removed,0,1.2012413071185207e-33
activation,neutral_controls,mean_tokens,11,common_pc1_removed,1,0.11378481871519368
activation,neutral_controls,mean_tokens,11,common_pc1_removed,2,0.222825020604796
activation,neutral_controls,mean_tokens,11,common_pc1_removed,3,0.1884680668990814
activation,neutral_controls,mean_tokens,11,common_pc1_removed,4,0.10195274162034229
activation,neutral_controls,mean_tokens,11,common_pc1_removed,5,0.018475011480202672
activation,neutral_controls,mean_tokens,11,exposure_residualized,0,3.5095878081393525e-28
activation,neutral_controls,mean_tokens,11,exposure_residualized,1,0.08571143741366216
activation,neutral_controls,mean_tokens,11,exposure_residualized,2,0.22395319970666788
activation,neutral_controls,mean_tokens,11,exposure_residualized,3,0.1864546173010178
activation,neutral_controls,mean_tokens,11,exposure_residualized,4,0.10765452814911709
activation,neutral_controls,mean_tokens,11,exposure_residualized,5,0.018453173070492795
activation,neutral_controls,mean_tokens,11,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,11,profile_centered,1,0.19014943826859507
activation,neutral_controls,mean_tokens,11,profile_centered,2,0.30826704111275754
activation,neutral_controls,mean_tokens,11,profile_centered,3,0.2829269089776915
activation,neutral_controls,mean_tokens,11,profile_centered,4,0.14871609874717745
activation,neutral_controls,mean_tokens,11,profile_centered,5,0.01919917890633327
activation,neutral_controls,mean_tokens,11,raw,0,5.405215503829049
activation,neutral_controls,mean_tokens,11,raw,1,0.19014943826859507
activation,neutral_controls,mean_tokens,11,raw,2,0.30826704111275754
activation,neutral_controls,mean_tokens,11,raw,3,0.2829269089776915
activation,neutral_controls,mean_tokens,11,raw,4,0.14871609874717745
activation,neutral_controls,mean_tokens,11,raw,5,0.01919917890633327
activation,neutral_controls,mean_tokens,11,unit_norm,0,0.007994038335932997
activation,neutral_controls,mean_tokens,11,unit_norm,1,0.18432499799577973
activation,neutral_controls,mean_tokens,11,unit_norm,2,0.32567466435616865
activation,neutral_controls,mean_tokens,11,unit_norm,3,0.29597276116772836
activation,neutral_controls,mean_tokens,11,unit_norm,4,0.16105409813319843
activation,neutral_controls,mean_tokens,11,unit_norm,5,0.02497944001119171
activation,neutral_controls,mean_tokens,12,common_pc1_removed,0,7.130499829686292e-34
activation,neutral_controls,mean_tokens,12,common_pc1_removed,1,0.12563848245191558
activation,neutral_controls,mean_tokens,12,common_pc1_removed,2,0.24796803417617805
activation,neutral_controls,mean_tokens,12,common_pc1_removed,3,0.21358644670787907
activation,neutral_controls,mean_tokens,12,common_pc1_removed,4,0.11487954043859322
activation,neutral_controls,mean_tokens,12,common_pc1_removed,5,0.02072414950866667
activation,neutral_controls,mean_tokens,12,exposure_residualized,0,3.8831804035007016e-28
activation,neutral_controls,mean_tokens,12,exposure_residualized,1,0.09408138495209852
activation,neutral_controls,mean_tokens,12,exposure_residualized,2,0.24351900313891967
activation,neutral_controls,mean_tokens,12,exposure_residualized,3,0.2075132844014873
activation,neutral_controls,mean_tokens,12,exposure_residualized,4,0.11758867844434717
activation,neutral_controls,mean_tokens,12,exposure_residualized,5,0.019936439688511866
activation,neutral_controls,mean_tokens,12,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,12,profile_centered,1,0.21208464224548748
activation,neutral_controls,mean_tokens,12,profile_centered,2,0.3471214964595813
activation,neutral_controls,mean_tokens,12,profile_centered,3,0.3138840474264702
activation,neutral_controls,mean_tokens,12,profile_centered,4,0.15957738059444576
activation,neutral_controls,mean_tokens,12,profile_centered,5,0.02143761778883287
activation,neutral_controls,mean_tokens,12,raw,0,6.38466909616797
activation,neutral_controls,mean_tokens,12,raw,1,0.21208464224548748
activation,neutral_controls,mean_tokens,12,raw,2,0.3471214964595813
activation,neutral_controls,mean_tokens,12,raw,3,0.3138840474264702
activation,neutral_controls,mean_tokens,12,raw,4,0.15957738059444576
activation,neutral_controls,mean_tokens,12,raw,5,0.02143761778883287
activation,neutral_controls,mean_tokens,12,unit_norm,0,0.008688226732859766
activation,neutral_controls,mean_tokens,12,unit_norm,1,0.1826838648737938
activation,neutral_controls,mean_tokens,12,unit_norm,2,0.32582303384298855
activation,neutral_controls,mean_tokens,12,unit_norm,3,0.2988648025245404
activation,neutral_controls,mean_tokens,12,unit_norm,4,0.15869537180408053
activation,neutral_controls,mean_tokens,12,unit_norm,5,0.025244700221736794
activation,neutral_controls,mean_tokens,13,common_pc1_removed,0,9.663885230803852e-33
activation,neutral_controls,mean_tokens,13,common_pc1_removed,1,0.1472928580129833
activation,neutral_controls,mean_tokens,13,common_pc1_removed,2,0.2904588508009935
activation,neutral_controls,mean_tokens,13,common_pc1_removed,3,0.25835849726079885
activation,neutral_controls,mean_tokens,13,common_pc1_removed,4,0.14077102878475656
activation,neutral_controls,mean_tokens,13,common_pc1_removed,5,0.02505177293258664
activation,neutral_controls,mean_tokens,13,exposure_residualized,0,4.198200766285214e-28
activation,neutral_controls,mean_tokens,13,exposure_residualized,1,0.11148779879770351
activation,neutral_controls,mean_tokens,13,exposure_residualized,2,0.2814219691986455
activation,neutral_controls,mean_tokens,13,exposure_residualized,3,0.24833040517531335
activation,neutral_controls,mean_tokens,13,exposure_residualized,4,0.13853834491310876
activation,neutral_controls,mean_tokens,13,exposure_residualized,5,0.023986240420631362
activation,neutral_controls,mean_tokens,13,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,13,profile_centered,1,0.24231662530450893
activation,neutral_controls,mean_tokens,13,profile_centered,2,0.39859264250236487
activation,neutral_controls,mean_tokens,13,profile_centered,3,0.36324658122902664
activation,neutral_controls,mean_tokens,13,profile_centered,4,0.18301036410997296
activation,neutral_controls,mean_tokens,13,profile_centered,5,0.02588732294635456
activation,neutral_controls,mean_tokens,13,raw,0,7.240530383876495
activation,neutral_controls,mean_tokens,13,raw,1,0.24231662530450893
activation,neutral_controls,mean_tokens,13,raw,2,0.39859264250236487
activation,neutral_controls,mean_tokens,13,raw,3,0.36324658122902664
activation,neutral_controls,mean_tokens,13,raw,4,0.18301036410997296
activation,neutral_controls,mean_tokens,13,raw,5,0.02588732294635456
activation,neutral_controls,mean_tokens,13,unit_norm,0,0.008290408455741905
activation,neutral_controls,mean_tokens,13,unit_norm,1,0.18270355555274906
activation,neutral_controls,mean_tokens,13,unit_norm,2,0.32367494106851086
activation,neutral_controls,mean_tokens,13,unit_norm,3,0.3015447937971376
activation,neutral_controls,mean_tokens,13,unit_norm,4,0.15771474910689287
activation,neutral_controls,mean_tokens,13,unit_norm,5,0.026071552018967936
activation,neutral_controls,mean_tokens,14,common_pc1_removed,0,2.056945772871412e-33
activation,neutral_controls,mean_tokens,14,common_pc1_removed,1,0.157764920898428
activation,neutral_controls,mean_tokens,14,common_pc1_removed,2,0.3077584417151553
activation,neutral_controls,mean_tokens,14,common_pc1_removed,3,0.27884814824817405
activation,neutral_controls,mean_tokens,14,common_pc1_removed,4,0.15300149217652473
activation,neutral_controls,mean_tokens,14,common_pc1_removed,5,0.02646346207028862
activation,neutral_controls,mean_tokens,14,exposure_residualized,0,4.230365705022155e-28
activation,neutral_controls,mean_tokens,14,exposure_residualized,1,0.12009682034010957
activation,neutral_controls,mean_tokens,14,exposure_residualized,2,0.29645113775498305
activation,neutral_controls,mean_tokens,14,exposure_residualized,3,0.2648406396395257
activation,neutral_controls,mean_tokens,14,exposure_residualized,4,0.1481664162791474
activation,neutral_controls,mean_tokens,14,exposure_residualized,5,0.0250721475248573
activation,neutral_controls,mean_tokens,14,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,14,profile_centered,1,0.25703852718536707
activation,neutral_controls,mean_tokens,14,profile_centered,2,0.42171140338455987
activation,neutral_controls,mean_tokens,14,profile_centered,3,0.3813871528815281
activation,neutral_controls,mean_tokens,14,profile_centered,4,0.19515241192279675
activation,neutral_controls,mean_tokens,14,profile_centered,5,0.02747941292134998
activation,neutral_controls,mean_tokens,14,raw,0,7.951928546303588
activation,neutral_controls,mean_tokens,14,raw,1,0.25703852718536707
activation,neutral_controls,mean_tokens,14,raw,2,0.42171140338455987
activation,neutral_controls,mean_tokens,14,raw,3,0.3813871528815281
activation,neutral_controls,mean_tokens,14,raw,4,0.19515241192279675
activation,neutral_controls,mean_tokens,14,raw,5,0.02747941292134998
activation,neutral_controls,mean_tokens,14,unit_norm,0,0.007901760281640136
activation,neutral_controls,mean_tokens,14,unit_norm,1,0.18495863337508184
activation,neutral_controls,mean_tokens,14,unit_norm,2,0.32313152480889284
activation,neutral_controls,mean_tokens,14,unit_norm,3,0.30007133658686497
activation,neutral_controls,mean_tokens,14,unit_norm,4,0.1585862579998023
activation,neutral_controls,mean_tokens,14,unit_norm,5,0.025350486947717667
activation,neutral_controls,mean_tokens,15,common_pc1_removed,0,5.765052527503477e-33
activation,neutral_controls,mean_tokens,15,common_pc1_removed,1,0.19398901678829797
activation,neutral_controls,mean_tokens,15,common_pc1_removed,2,0.3820512282951267
activation,neutral_controls,mean_tokens,15,common_pc1_removed,3,0.3444635845722027
activation,neutral_controls,mean_tokens,15,common_pc1_removed,4,0.18787668221623716
activation,neutral_controls,mean_tokens,15,common_pc1_removed,5,0.033452968752611584
activation,neutral_controls,mean_tokens,15,exposure_residualized,0,4.7825700691477825e-28
activation,neutral_controls,mean_tokens,15,exposure_residualized,1,0.1500337920383909
activation,neutral_controls,mean_tokens,15,exposure_residualized,2,0.36528635321238334
activation,neutral_controls,mean_tokens,15,exposure_residualized,3,0.32212433088966763
activation,neutral_controls,mean_tokens,15,exposure_residualized,4,0.1775677334861523
activation,neutral_controls,mean_tokens,15,exposure_residualized,5,0.03135114083219636
activation,neutral_controls,mean_tokens,15,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,15,profile_centered,1,0.30069556962984684
activation,neutral_controls,mean_tokens,15,profile_centered,2,0.5121859826671376
activation,neutral_controls,mean_tokens,15,profile_centered,3,0.45098960427705936
activation,neutral_controls,mean_tokens,15,profile_centered,4,0.22955637878108076
activation,neutral_controls,mean_tokens,15,profile_centered,5,0.03503011522270527
activation,neutral_controls,mean_tokens,15,raw,0,8.864824090337251
activation,neutral_controls,mean_tokens,15,raw,1,0.30069556962984684
activation,neutral_controls,mean_tokens,15,raw,2,0.5121859826671376
activation,neutral_controls,mean_tokens,15,raw,3,0.45098960427705936
activation,neutral_controls,mean_tokens,15,raw,4,0.22955637878108076
activation,neutral_controls,mean_tokens,15,raw,5,0.03503011522270527
activation,neutral_controls,mean_tokens,15,unit_norm,0,0.006770537129623156
activation,neutral_controls,mean_tokens,15,unit_norm,1,0.1847151246806063
activation,neutral_controls,mean_tokens,15,unit_norm,2,0.3281604407177353
activation,neutral_controls,mean_tokens,15,unit_norm,3,0.29802989406815833
activation,neutral_controls,mean_tokens,15,unit_norm,4,0.15611589023076988
activation,neutral_controls,mean_tokens,15,unit_norm,5,0.026208113173107152
activation,neutral_controls,mean_tokens,16,common_pc1_removed,0,4.136334526169907e-33
activation,neutral_controls,mean_tokens,16,common_pc1_removed,1,0.23819666993452254
activation,neutral_controls,mean_tokens,16,common_pc1_removed,2,0.4758738308193075
activation,neutral_controls,mean_tokens,16,common_pc1_removed,3,0.43766183217036103
activation,neutral_controls,mean_tokens,16,common_pc1_removed,4,0.23383775973602453
activation,neutral_controls,mean_tokens,16,common_pc1_removed,5,0.04287815636734063
activation,neutral_controls,mean_tokens,16,exposure_residualized,0,6.20607555926877e-28
activation,neutral_controls,mean_tokens,16,exposure_residualized,1,0.18467095078139242
activation,neutral_controls,mean_tokens,16,exposure_residualized,2,0.44419708425521953
activation,neutral_controls,mean_tokens,16,exposure_residualized,3,0.40021145795387136
activation,neutral_controls,mean_tokens,16,exposure_residualized,4,0.21374770781514402
activation,neutral_controls,mean_tokens,16,exposure_residualized,5,0.03871033946764533
activation,neutral_controls,mean_tokens,16,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,16,profile_centered,1,0.36772616229321053
activation,neutral_controls,mean_tokens,16,profile_centered,2,0.6438908916323686
activation,neutral_controls,mean_tokens,16,profile_centered,3,0.5547216398631911
activation,neutral_controls,mean_tokens,16,profile_centered,4,0.27410216749574584
activation,neutral_controls,mean_tokens,16,profile_centered,5,0.044711831083893566
activation,neutral_controls,mean_tokens,16,raw,0,11.851163936653885
activation,neutral_controls,mean_tokens,16,raw,1,0.36772616229321053
activation,neutral_controls,mean_tokens,16,raw,2,0.6438908916323686
activation,neutral_controls,mean_tokens,16,raw,3,0.5547216398631911
activation,neutral_controls,mean_tokens,16,raw,4,0.27410216749574584
activation,neutral_controls,mean_tokens,16,raw,5,0.044711831083893566
activation,neutral_controls,mean_tokens,16,unit_norm,0,0.007047570175622056
activation,neutral_controls,mean_tokens,16,unit_norm,1,0.18363412973081267
activation,neutral_controls,mean_tokens,16,unit_norm,2,0.33130598617887613
activation,neutral_controls,mean_tokens,16,unit_norm,3,0.2985930449250027
activation,neutral_controls,mean_tokens,16,unit_norm,4,0.15266760177109945
activation,neutral_controls,mean_tokens,16,unit_norm,5,0.026751667218586975
activation,neutral_controls,mean_tokens,17,common_pc1_removed,0,4.0345923452785935e-33
activation,neutral_controls,mean_tokens,17,common_pc1_removed,1,0.3163432390974577
activation,neutral_controls,mean_tokens,17,common_pc1_removed,2,0.6160442125786815
activation,neutral_controls,mean_tokens,17,common_pc1_removed,3,0.5758253485054979
activation,neutral_controls,mean_tokens,17,common_pc1_removed,4,0.306695137390236
activation,neutral_controls,mean_tokens,17,common_pc1_removed,5,0.057965759179399945
activation,neutral_controls,mean_tokens,17,exposure_residualized,0,7.457960069621056e-28
activation,neutral_controls,mean_tokens,17,exposure_residualized,1,0.24575981199619779
activation,neutral_controls,mean_tokens,17,exposure_residualized,2,0.5751315803630068
activation,neutral_controls,mean_tokens,17,exposure_residualized,3,0.5284767933324418
activation,neutral_controls,mean_tokens,17,exposure_residualized,4,0.28215509877453226
activation,neutral_controls,mean_tokens,17,exposure_residualized,5,0.05290751974090134
activation,neutral_controls,mean_tokens,17,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,17,profile_centered,1,0.47024993106259044
activation,neutral_controls,mean_tokens,17,profile_centered,2,0.8323904396942695
activation,neutral_controls,mean_tokens,17,profile_centered,3,0.7137606209069177
activation,neutral_controls,mean_tokens,17,profile_centered,4,0.3514106964953708
activation,neutral_controls,mean_tokens,17,profile_centered,5,0.06188538823521074
activation,neutral_controls,mean_tokens,17,raw,0,14.710489224664666
activation,neutral_controls,mean_tokens,17,raw,1,0.47024993106259044
activation,neutral_controls,mean_tokens,17,raw,2,0.8323904396942695
activation,neutral_controls,mean_tokens,17,raw,3,0.7137606209069177
activation,neutral_controls,mean_tokens,17,raw,4,0.3514106964953708
activation,neutral_controls,mean_tokens,17,raw,5,0.06188538823521074
activation,neutral_controls,mean_tokens,17,unit_norm,0,0.0064074129436199456
activation,neutral_controls,mean_tokens,17,unit_norm,1,0.18266068446647823
activation,neutral_controls,mean_tokens,17,unit_norm,2,0.33157772998588747
activation,neutral_controls,mean_tokens,17,unit_norm,3,0.2984761067965516
activation,neutral_controls,mean_tokens,17,unit_norm,4,0.15242717994065685
activation,neutral_controls,mean_tokens,17,unit_norm,5,0.028450885866806015
activation,neutral_controls,mean_tokens,18,common_pc1_removed,0,1.275376209198337e-32
activation,neutral_controls,mean_tokens,18,common_pc1_removed,1,0.3690133459659104
activation,neutral_controls,mean_tokens,18,common_pc1_removed,2,0.7226388708582772
activation,neutral_controls,mean_tokens,18,common_pc1_removed,3,0.6831386895127827
activation,neutral_controls,mean_tokens,18,common_pc1_removed,4,0.3555045872986337
activation,neutral_controls,mean_tokens,18,common_pc1_removed,5,0.06938186075891115
activation,neutral_controls,mean_tokens,18,exposure_residualized,0,8.563440742062602e-28
activation,neutral_controls,mean_tokens,18,exposure_residualized,1,0.29017671146149304
activation,neutral_controls,mean_tokens,18,exposure_residualized,2,0.6750030433745389
activation,neutral_controls,mean_tokens,18,exposure_residualized,3,0.6206923653038833
activation,neutral_controls,mean_tokens,18,exposure_residualized,4,0.3272815470087781
activation,neutral_controls,mean_tokens,18,exposure_residualized,5,0.06510242304988402
activation,neutral_controls,mean_tokens,18,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,18,profile_centered,1,0.5572403808195764
activation,neutral_controls,mean_tokens,18,profile_centered,2,0.9845903456837569
activation,neutral_controls,mean_tokens,18,profile_centered,3,0.8304947596232685
activation,neutral_controls,mean_tokens,18,profile_centered,4,0.40548576099052075
activation,neutral_controls,mean_tokens,18,profile_centered,5,0.07579509891855524
activation,neutral_controls,mean_tokens,18,raw,0,17.6864012888388
activation,neutral_controls,mean_tokens,18,raw,1,0.5572403808195764
activation,neutral_controls,mean_tokens,18,raw,2,0.9845903456837569
activation,neutral_controls,mean_tokens,18,raw,3,0.8304947596232685
activation,neutral_controls,mean_tokens,18,raw,4,0.40548576099052075
activation,neutral_controls,mean_tokens,18,raw,5,0.07579509891855524
activation,neutral_controls,mean_tokens,18,unit_norm,0,0.006678549637418764
activation,neutral_controls,mean_tokens,18,unit_norm,1,0.1838361729032269
activation,neutral_controls,mean_tokens,18,unit_norm,2,0.3320250086175808
activation,neutral_controls,mean_tokens,18,unit_norm,3,0.29807153553442683
activation,neutral_controls,mean_tokens,18,unit_norm,4,0.1503222103602081
activation,neutral_controls,mean_tokens,18,unit_norm,5,0.029066522947138573
activation,neutral_controls,mean_tokens,19,common_pc1_removed,0,2.5918655261712253e-33
activation,neutral_controls,mean_tokens,19,common_pc1_removed,1,0.4111962156068531
activation,neutral_controls,mean_tokens,19,common_pc1_removed,2,0.796717951653969
activation,neutral_controls,mean_tokens,19,common_pc1_removed,3,0.752055431071111
activation,neutral_controls,mean_tokens,19,common_pc1_removed,4,0.3920198462745792
activation,neutral_controls,mean_tokens,19,common_pc1_removed,5,0.0754661689292176
activation,neutral_controls,mean_tokens,19,exposure_residualized,0,9.453080077742029e-28
activation,neutral_controls,mean_tokens,19,exposure_residualized,1,0.32471587926426076
activation,neutral_controls,mean_tokens,19,exposure_residualized,2,0.7419096198840998
activation,neutral_controls,mean_tokens,19,exposure_residualized,3,0.6806518349801888
activation,neutral_controls,mean_tokens,19,exposure_residualized,4,0.35861045880974807
activation,neutral_controls,mean_tokens,19,exposure_residualized,5,0.07117093517074416
activation,neutral_controls,mean_tokens,19,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,19,profile_centered,1,0.6165104101610736
activation,neutral_controls,mean_tokens,19,profile_centered,2,1.08617092047928
activation,neutral_controls,mean_tokens,19,profile_centered,3,0.9119977460528322
activation,neutral_controls,mean_tokens,19,profile_centered,4,0.4461422833670156
activation,neutral_controls,mean_tokens,19,profile_centered,5,0.08348214976747846
activation,neutral_controls,mean_tokens,19,raw,0,19.549693342445938
activation,neutral_controls,mean_tokens,19,raw,1,0.6165104101610736
activation,neutral_controls,mean_tokens,19,raw,2,1.08617092047928
activation,neutral_controls,mean_tokens,19,raw,3,0.9119977460528322
activation,neutral_controls,mean_tokens,19,raw,4,0.4461422833670156
activation,neutral_controls,mean_tokens,19,raw,5,0.08348214976747846
activation,neutral_controls,mean_tokens,19,unit_norm,0,0.006597205052959545
activation,neutral_controls,mean_tokens,19,unit_norm,1,0.18513645167825132
activation,neutral_controls,mean_tokens,19,unit_norm,2,0.3323031297752433
activation,neutral_controls,mean_tokens,19,unit_norm,3,0.29674293725093026
activation,neutral_controls,mean_tokens,19,unit_norm,4,0.15020030860277098
activation,neutral_controls,mean_tokens,19,unit_norm,5,0.029019967639844907
activation,neutral_controls,mean_tokens,20,common_pc1_removed,0,2.8494804208151287e-32
activation,neutral_controls,mean_tokens,20,common_pc1_removed,1,0.46344301135687155
activation,neutral_controls,mean_tokens,20,common_pc1_removed,2,0.8921106882448266
activation,neutral_controls,mean_tokens,20,common_pc1_removed,3,0.8393123927633058
activation,neutral_controls,mean_tokens,20,common_pc1_removed,4,0.43562854725149663
activation,neutral_controls,mean_tokens,20,common_pc1_removed,5,0.08146130805182886
activation,neutral_controls,mean_tokens,20,exposure_residualized,0,1.0294876376240658e-27
activation,neutral_controls,mean_tokens,20,exposure_residualized,1,0.36476450438144287
activation,neutral_controls,mean_tokens,20,exposure_residualized,2,0.835694969469226
activation,neutral_controls,mean_tokens,20,exposure_residualized,3,0.7540907800824431
activation,neutral_controls,mean_tokens,20,exposure_residualized,4,0.3998507161453969
activation,neutral_controls,mean_tokens,20,exposure_residualized,5,0.07746466682877165
activation,neutral_controls,mean_tokens,20,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,20,profile_centered,1,0.6946253747133049
activation,neutral_controls,mean_tokens,20,profile_centered,2,1.2211131503602606
activation,neutral_controls,mean_tokens,20,profile_centered,3,1.0143534814833748
activation,neutral_controls,mean_tokens,20,profile_centered,4,0.4960000309903817
activation,neutral_controls,mean_tokens,20,profile_centered,5,0.09019495356499405
activation,neutral_controls,mean_tokens,20,raw,0,21.732574183745673
activation,neutral_controls,mean_tokens,20,raw,1,0.6946253747133049
activation,neutral_controls,mean_tokens,20,raw,2,1.2211131503602606
activation,neutral_controls,mean_tokens,20,raw,3,1.0143534814833748
activation,neutral_controls,mean_tokens,20,raw,4,0.4960000309903817
activation,neutral_controls,mean_tokens,20,raw,5,0.09019495356499405
activation,neutral_controls,mean_tokens,20,unit_norm,0,0.006561133921881375
activation,neutral_controls,mean_tokens,20,unit_norm,1,0.18747414799580536
activation,neutral_controls,mean_tokens,20,unit_norm,2,0.3332297728593045
activation,neutral_controls,mean_tokens,20,unit_norm,3,0.29538267170178223
activation,neutral_controls,mean_tokens,20,unit_norm,4,0.1493152907060259
activation,neutral_controls,mean_tokens,20,unit_norm,5,0.028036982815200735
activation,neutral_controls,mean_tokens,21,common_pc1_removed,0,1.348812438733299e-32
activation,neutral_controls,mean_tokens,21,common_pc1_removed,1,0.6561457420952777
activation,neutral_controls,mean_tokens,21,common_pc1_removed,2,1.2864549682386626
activation,neutral_controls,mean_tokens,21,common_pc1_removed,3,1.2007234791593508
activation,neutral_controls,mean_tokens,21,common_pc1_removed,4,0.6179210423152834
activation,neutral_controls,mean_tokens,21,common_pc1_removed,5,0.1122873470419109
activation,neutral_controls,mean_tokens,21,exposure_residualized,0,1.3696445688658453e-27
activation,neutral_controls,mean_tokens,21,exposure_residualized,1,0.517969899629084
activation,neutral_controls,mean_tokens,21,exposure_residualized,2,1.2041669528017924
activation,neutral_controls,mean_tokens,21,exposure_residualized,3,1.0777264141413605
activation,neutral_controls,mean_tokens,21,exposure_residualized,4,0.5704840782571112
activation,neutral_controls,mean_tokens,21,exposure_residualized,5,0.10851381236733243
activation,neutral_controls,mean_tokens,21,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,21,profile_centered,1,0.9770667063578338
activation,neutral_controls,mean_tokens,21,profile_centered,2,1.7423719153987567
activation,neutral_controls,mean_tokens,21,profile_centered,3,1.4188892461712852
activation,neutral_controls,mean_tokens,21,profile_centered,4,0.7007360522050029
activation,neutral_controls,mean_tokens,21,profile_centered,5,0.12691229915554614
activation,neutral_controls,mean_tokens,21,raw,0,30.029259647062013
activation,neutral_controls,mean_tokens,21,raw,1,0.9770667063578338
activation,neutral_controls,mean_tokens,21,raw,2,1.7423719153987567
activation,neutral_controls,mean_tokens,21,raw,3,1.4188892461712852
activation,neutral_controls,mean_tokens,21,raw,4,0.7007360522050029
activation,neutral_controls,mean_tokens,21,raw,5,0.12691229915554614
activation,neutral_controls,mean_tokens,21,unit_norm,0,0.006446540250816476
activation,neutral_controls,mean_tokens,21,unit_norm,1,0.18767783333771088
activation,neutral_controls,mean_tokens,21,unit_norm,2,0.33617952896454
activation,neutral_controls,mean_tokens,21,unit_norm,3,0.2935757243603994
activation,neutral_controls,mean_tokens,21,unit_norm,4,0.14884984691854808
activation,neutral_controls,mean_tokens,21,unit_norm,5,0.027270526167984938
activation,neutral_controls,mean_tokens,22,common_pc1_removed,0,2.7394408027237256e-33
activation,neutral_controls,mean_tokens,22,common_pc1_removed,1,0.8006294460399515
activation,neutral_controls,mean_tokens,22,common_pc1_removed,2,1.585695645101244
activation,neutral_controls,mean_tokens,22,common_pc1_removed,3,1.47349485134788
activation,neutral_controls,mean_tokens,22,common_pc1_removed,4,0.7505542622243173
activation,neutral_controls,mean_tokens,22,common_pc1_removed,5,0.13600393127730304
activation,neutral_controls,mean_tokens,22,exposure_residualized,0,1.6227668879381774e-27
activation,neutral_controls,mean_tokens,22,exposure_residualized,1,0.6310833248367194
activation,neutral_controls,mean_tokens,22,exposure_residualized,2,1.4770755752977673
activation,neutral_controls,mean_tokens,22,exposure_residualized,3,1.317334129644241
activation,neutral_controls,mean_tokens,22,exposure_residualized,4,0.6947127107235204
activation,neutral_controls,mean_tokens,22,exposure_residualized,5,0.12839860505414571
activation,neutral_controls,mean_tokens,22,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,22,profile_centered,1,1.1845420860379021
activation,neutral_controls,mean_tokens,22,profile_centered,2,2.124750701786334
activation,neutral_controls,mean_tokens,22,profile_centered,3,1.7235176878057445
activation,neutral_controls,mean_tokens,22,profile_centered,4,0.8495858747142602
activation,neutral_controls,mean_tokens,22,profile_centered,5,0.15091601096092075
activation,neutral_controls,mean_tokens,22,raw,0,35.43098637272017
activation,neutral_controls,mean_tokens,22,raw,1,1.1845420860379021
activation,neutral_controls,mean_tokens,22,raw,2,2.124750701786334
activation,neutral_controls,mean_tokens,22,raw,3,1.7235176878057445
activation,neutral_controls,mean_tokens,22,raw,4,0.8495858747142602
activation,neutral_controls,mean_tokens,22,raw,5,0.15091601096092075
activation,neutral_controls,mean_tokens,22,unit_norm,0,0.006049986837402934
activation,neutral_controls,mean_tokens,22,unit_norm,1,0.18775382492096632
activation,neutral_controls,mean_tokens,22,unit_norm,2,0.33782483384602047
activation,neutral_controls,mean_tokens,22,unit_norm,3,0.293451549178563
activation,neutral_controls,mean_tokens,22,unit_norm,4,0.14812327253464475
activation,neutral_controls,mean_tokens,22,unit_norm,5,0.02679653268240262
activation,neutral_controls,mean_tokens,23,common_pc1_removed,0,1.6970793710810009e-31
activation,neutral_controls,mean_tokens,23,common_pc1_removed,1,0.9850221143308502
activation,neutral_controls,mean_tokens,23,common_pc1_removed,2,1.9483856076394748
activation,neutral_controls,mean_tokens,23,common_pc1_removed,3,1.793910814210962
activation,neutral_controls,mean_tokens,23,common_pc1_removed,4,0.9235703697715962
activation,neutral_controls,mean_tokens,23,common_pc1_removed,5,0.1647504757425252
activation,neutral_controls,mean_tokens,23,exposure_residualized,0,1.940511101354004e-27
activation,neutral_controls,mean_tokens,23,exposure_residualized,1,0.7885111723317887
activation,neutral_controls,mean_tokens,23,exposure_residualized,2,1.8243391112452685
activation,neutral_controls,mean_tokens,23,exposure_residualized,3,1.6073299720437213
activation,neutral_controls,mean_tokens,23,exposure_residualized,4,0.8543104249200543
activation,neutral_controls,mean_tokens,23,exposure_residualized,5,0.16008473948140634
activation,neutral_controls,mean_tokens,23,profile_centered,0,0.0
activation,neutral_controls,mean_tokens,23,profile_centered,1,1.436348723432347
activation,neutral_controls,mean_tokens,23,profile_centered,2,2.5882468022284097
activation,neutral_controls,mean_tokens,23,profile_centered,3,2.0930249317052296
activation,neutral_controls,mean_tokens,23,profile_centered,4,1.0418783828466736
activation,neutral_controls,mean_tokens,23,profile_centered,5,0.187479612723075
activation,neutral_controls,mean_tokens,23,raw,0,42.14499793041162
activation,neutral_controls,mean_tokens,23,raw,1,1.436348723432347
activation,neutral_controls,mean_tokens,23,raw,2,2.5882468022284097
activation,neutral_controls,mean_tokens,23,raw,3,2.0930249317052296
activation,neutral_controls,mean_tokens,23,raw,4,1.0418783828466736
activation,neutral_controls,mean_tokens,23,raw,5,0.187479612723075
